show_id,season_number
"s2978","1"
"s2979","1"
"s2980","1"
"s2981","1"
"s2982","1"
"s2983","1"
"s2984","1"
"s2985","1"
"s2986","1"
"s2987","1"
"s2988","1"
"s2989","1"
"s2990","1"
"s2991","1"
"s2992","1"
"s2993","1"
"s2993","2"
"s2994","1"
"s2995","1"
"s2995","2"
"s2995","3"
"s2995","4"
"s2995","5"
"s2995","6"
"s2995","7"
"s2995","8"
"s2996","1"
"s2997","1"
"s2998","1"
"s2999","1"
"s2999","2"
"s3000","1"
"s3001","1"
"s3002","1"
"s3003","1"
"s3004","1"
"s3005","1"
"s3006","1"
"s3007","1"
"s3008","1"
"s3009","1"
"s3010","1"
"s3011","1"
"s3012","1"
"s3012","2"
"s3012","3"
"s3012","4"
"s3013","1"
"s3014","1"
"s3014","2"
"s3015","1"
"s3016","1"
"s3017","1"
"s3018","1"
"s3019","1"
"s3020","1"
"s3021","1"
"s3022","1"
"s3023","1"
"s3024","1"
"s3025","1"
"s3026","1"
"s3027","1"
"s3028","1"
"s3029","1"
"s3030","1"
"s3031","1"
"s3032","1"
"s3033","1"
"s3034","1"
"s3035","1"
"s3036","1"
"s3036","2"
"s3036","3"
"s3036","4"
"s3037","1"
"s3038","1"
"s3039","1"
"s3040","1"
"s3040","2"
"s3041","1"
"s3042","1"
"s3043","1"
"s3044","1"
"s3045","1"
"s3046","1"
"s3047","1"
"s3048","1"
"s3048","2"
"s3048","3"
"s3049","1"
"s3050","1"
"s3051","1"
"s3052","1"
"s3053","1"
"s3054","1"
"s3055","1"
"s3056","1"
"s3057","1"
"s3058","1"
"s3059","1"
"s3060","1"
"s3061","1"
"s3062","1"
"s3063","1"
"s3064","1"
"s3065","1"
"s3066","1"
"s3067","1"
"s3067","2"
"s3068","1"
"s3069","1"
"s3070","1"
"s3071","1"
"s3072","1"
"s3073","1"
"s3074","1"
"s3075","1"
"s3076","1"
"s3077","1"
"s3078","1"
"s3079","1"
"s3080","1"
"s3081","1"
"s3082","1"
"s3083","1"
"s3083","2"
"s3083","3"
"s3084","1"
"s3085","1"
"s3086","1"
"s3086","2"
"s3087","1"
"s3087","2"
"s3088","1"
"s3089","1"
"s3090","1"
"s3091","1"
"s3092","1"
"s3093","1"
"s3094","1"
"s3095","1"
"s3096","1"
"s3097","1"
"s3097","2"
"s3098","1"
"s3099","1"
"s3100","1"
"s3101","1"
"s3102","1"
"s3103","1"
"s3104","1"
"s3104","2"
"s3105","1"
"s3106","1"
"s3107","1"
"s3107","2"
"s3108","1"
"s3109","1"
"s3109","2"
"s3109","3"
"s3109","4"
"s3109","5"
"s3109","6"
"s3110","1"
"s3111","1"
"s3112","1"
"s3113","1"
"s3114","1"
"s3115","1"
"s3116","1"
"s3117","1"
"s3118","1"
"s3119","1"
"s3120","1"
"s3121","1"
"s3121","2"
"s3122","1"
"s3123","1"
"s3124","1"
"s3125","1"
"s3126","1"
"s3127","1"
"s3128","1"
"s3129","1"
"s3129","2"
"s3130","1"
"s3131","1"
"s3132","1"
"s3133","1"
"s3134","1"
"s3135","1"
"s3136","1"
"s3137","1"
"s3138","1"
"s3139","1"
"s3140","1"
"s3141","1"
"s3142","1"
"s3143","1"
"s3144","1"
"s3145","1"
"s3146","1"
"s3147","1"
"s3147","2"
"s3148","1"
"s3149","1"
"s3149","2"
"s3149","3"
"s3150","1"
"s3151","1"
"s3152","1"
"s3153","1"
"s3154","1"
"s3155","1"
"s3156","1"
"s3157","1"
"s3158","1"
"s3159","1"
"s3160","1"
"s3161","1"
"s3162","1"
"s3163","1"
"s3164","1"
"s3165","1"
"s3166","1"
"s3167","1"
"s3168","1"
"s3169","1"
"s3169","2"
"s3169","3"
"s3169","4"
"s3169","5"
"s3170","1"
"s3171","1"
"s3172","1"
"s3173","1"
"s3174","1"
"s3175","1"
"s3175","2"
"s3176","1"
"s3177","1"
"s3178","1"
"s3179","1"
"s3180","1"
"s3181","1"
"s3182","1"
"s3183","1"
"s3184","1"
"s3184","2"
"s3185","1"
"s3186","1"
"s3187","1"
"s3188","1"
"s3189","1"
"s3190","1"
"s3191","1"
"s3192","1"
"s3193","1"
"s3193","2"
"s3193","3"
"s3193","4"
"s3194","1"
"s3195","1"
"s3196","1"
"s3197","1"
"s3198","1"
"s3199","1"
"s3200","1"
"s3200","2"
"s3201","1"
"s3202","1"
"s3203","1"
"s3204","1"
"s3205","1"
"s3206","1"
"s3207","1"
"s3208","1"
"s3209","1"
"s3209","2"
"s3210","1"
"s3211","1"
"s3212","1"
"s3213","1"
"s3213","2"
"s3214","1"
"s3215","1"
"s3216","1"
"s3217","1"
"s3218","1"
"s3219","1"
"s3220","1"
"s3221","1"
"s3222","1"
"s3223","1"
"s3224","1"
"s3225","1"
"s3226","1"
"s3227","1"
"s3228","1"
"s3229","1"
"s3230","1"
"s3231","1"
"s3231","2"
"s3232","1"
"s3233","1"
"s3234","1"
"s3235","1"
"s3236","1"
"s3237","1"
"s3238","1"
"s3239","1"
"s3240","1"
"s3241","1"
"s3242","1"
"s3242","2"
"s3243","1"
"s3244","1"
"s3245","1"
"s3246","1"
"s3247","1"
"s3247","2"
"s3247","3"
"s3248","1"
"s3248","2"
"s3248","3"
"s3248","4"
"s3248","5"
"s3248","6"
"s3248","7"
"s3248","8"
"s3249","1"
"s3250","1"
"s3251","1"
"s3252","1"
"s3253","1"
"s3254","1"
"s3255","1"
"s3256","1"
"s3257","1"
"s3258","1"
"s3259","1"
"s3260","1"
"s3261","1"
"s3262","1"
"s3263","1"
"s3264","1"
"s3265","1"
"s3266","1"
"s3267","1"
"s3268","1"
"s3269","1"
"s3270","1"
"s3271","1"
"s3272","1"
"s3272","2"
"s3273","1"
"s3274","1"
"s3275","1"
"s3276","1"
"s3276","2"
"s3277","1"
"s3278","1"
"s3279","1"
"s3280","1"
"s3281","1"
"s3282","1"
"s3283","1"
"s3283","2"
"s3283","3"
"s3284","1"
"s3284","2"
"s3285","1"
"s3286","1"
"s3287","1"
"s3288","1"
"s3289","1"
"s3289","2"
"s3290","1"
"s3291","1"
"s3292","1"
"s3293","1"
"s3294","1"
"s3294","2"
"s3294","3"
"s3295","1"
"s3296","1"
"s3297","1"
"s3298","1"
"s3299","1"
"s3299","2"
"s3300","1"
"s3301","1"
"s3302","1"
"s3303","1"
"s3304","1"
"s3305","1"
"s3305","2"
"s3306","1"
"s3307","1"
"s3307","2"
"s3308","1"
"s3309","1"
"s3310","1"
"s3311","1"
"s3311","2"
"s3311","3"
"s3312","1"
"s3313","1"
"s3314","1"
"s3315","1"
"s3316","1"
"s3317","1"
"s3318","1"
"s3319","1"
"s3320","1"
"s3321","1"
"s3322","1"
"s3323","1"
"s3324","1"
"s3325","1"
"s3326","1"
"s3326","2"
"s3326","3"
"s3327","1"
"s3328","1"
"s3329","1"
"s3330","1"
"s3331","1"
"s3331","2"
"s3331","3"
"s3331","4"
"s3332","1"
"s3333","1"
"s3334","1"
"s3334","2"
"s3335","1"
"s3336","1"
"s3337","1"
"s3337","2"
"s3338","1"
"s3339","1"
"s3340","1"
"s3340","2"
"s3341","1"
"s3342","1"
"s3342","2"
"s3343","1"
"s3344","1"
"s3345","1"
"s3345","2"
"s3346","1"
"s3346","2"
"s3346","3"
"s3347","1"
"s3348","1"
"s3349","1"
"s3350","1"
"s3351","1"
"s3352","1"
"s3353","1"
"s3354","1"
"s3355","1"
"s3356","1"
"s3356","2"
"s3357","1"
"s3358","1"
"s3359","1"
"s3360","1"
"s3361","1"
"s3362","1"
"s3363","1"
"s3364","1"
"s3365","1"
"s3366","1"
"s3367","1"
"s3368","1"
"s3369","1"
"s3370","1"
"s3370","2"
"s3370","3"
"s3370","4"
"s3370","5"
"s3370","6"
"s3371","1"
"s3372","1"
"s3373","1"
"s3374","1"
"s3375","1"
"s3376","1"
"s3377","1"
"s3378","1"
"s3379","1"
"s3380","1"
"s3381","1"
"s3382","1"
"s3383","1"
"s3384","1"
"s3385","1"
"s3386","1"
"s3387","1"
"s3388","1"
"s3389","1"
"s3390","1"
"s3391","1"
"s3392","1"
"s3393","1"
"s3394","1"
"s3395","1"
"s3396","1"
"s3397","1"
"s3398","1"
"s3399","1"
"s3400","1"
"s3401","1"
"s3402","1"
"s3402","2"
"s3403","1"
"s3404","1"
"s3405","1"
"s3406","1"
"s3407","1"
"s3407","2"
"s3408","1"
"s3409","1"
"s3410","1"
"s3411","1"
"s3411","2"
"s3412","1"
"s3413","1"
"s3414","1"
"s3415","1"
"s3415","2"
"s3416","1"
"s3417","1"
"s3418","1"
"s3419","1"
"s3420","1"
"s3421","1"
"s3422","1"
"s3423","1"
"s3424","1"
"s3425","1"
"s3426","1"
"s3427","1"
"s3428","1"
"s3429","1"
"s3430","1"
"s3431","1"
"s3431","2"
"s3432","1"
"s3433","1"
"s3434","1"
"s3434","2"
"s3435","1"
"s3436","1"
"s3437","1"
"s3438","1"
"s3439","1"
"s3440","1"
"s3441","1"
"s3442","1"
"s3443","1"
"s3444","1"
"s3445","1"
"s3446","1"
"s3447","1"
"s3448","1"
"s3449","1"
"s3450","1"
"s3450","2"
"s3451","1"
"s3452","1"
"s3453","1"
"s3453","2"
"s3453","3"
"s3453","4"
"s3453","5"
"s3454","1"
"s3455","1"
"s3455","2"
"s3456","1"
"s3456","2"
"s3456","3"
"s3457","1"
"s3458","1"
"s3459","1"
"s3460","1"
"s3461","1"
"s3462","1"
"s3463","1"
"s3464","1"
"s3465","1"
"s3466","1"
"s3467","1"
"s3468","1"
"s3469","1"
"s3470","1"
"s3471","1"
"s3472","1"
"s3473","1"
"s3474","1"
"s3475","1"
"s3476","1"
"s3477","1"
"s3478","1"
"s3478","2"
"s3478","3"
"s3478","4"
"s3478","5"
"s3479","1"
"s3480","1"
"s3481","1"
"s3482","1"
"s3483","1"
"s3484","1"
"s3484","2"
"s3484","3"
"s3485","1"
"s3486","1"
"s3487","1"
"s3488","1"
"s3489","1"
"s3490","1"
"s3490","2"
"s3491","1"
"s3492","1"
"s3492","2"
"s3492","3"
"s3493","1"
"s3494","1"
"s3495","1"
"s3496","1"
"s3497","1"
"s3498","1"
"s3499","1"
"s3500","1"
"s3501","1"
"s3502","1"
"s3503","1"
"s3504","1"
"s3505","1"
"s3505","2"
"s3506","1"
"s3507","1"
"s3508","1"
"s3509","1"
"s3510","1"
"s3511","1"
"s3512","1"
"s3513","1"
"s3514","1"
"s3515","1"
"s3516","1"
"s3517","1"
"s3518","1"
"s3519","1"
"s3520","1"
"s3521","1"
"s3522","1"
"s3523","1"
"s3524","1"
"s3525","1"
"s3526","1"
"s3527","1"
"s3528","1"
"s3529","1"
"s3530","1"
"s3531","1"
"s3532","1"
"s3533","1"
"s3534","1"
"s3535","1"
"s3536","1"
"s3537","1"
"s3538","1"
"s3539","1"
"s3540","1"
"s3541","1"
"s3541","2"
"s3541","3"
"s3542","1"
"s3542","2"
"s3542","3"
"s3542","4"
"s3542","5"
"s3542","6"
"s3542","7"
"s3542","8"
"s3542","9"
"s3543","1"
"s3544","1"
"s3545","1"
"s3546","1"
"s3547","1"
"s3548","1"
"s3549","1"
"s3550","1"
"s3551","1"
"s3552","1"
"s3553","1"
"s3554","1"
"s3554","2"
"s3554","3"
"s3555","1"
"s3556","1"
"s3557","1"
"s3558","1"
"s3559","1"
"s3559","2"
"s3560","1"
"s3561","1"
"s3562","1"
"s3562","2"
"s3562","3"
"s3563","1"
"s3563","2"
"s3564","1"
"s3565","1"
"s3566","1"
"s3567","1"
"s3568","1"
"s3569","1"
"s3570","1"
"s3571","1"
"s3572","1"
"s3573","1"
"s3574","1"
"s3575","1"
"s3576","1"
"s3577","1"
"s3578","1"
"s3579","1"
"s3580","1"
"s3581","1"
"s3582","1"
"s3582","2"
"s3583","1"
"s3584","1"
"s3585","1"
"s3586","1"
"s3587","1"
"s3588","1"
"s3589","1"
"s3590","1"
"s3590","2"
"s3591","1"
"s3592","1"
"s3593","1"
"s3594","1"
"s3595","1"
"s3596","1"
"s3597","1"
"s3598","1"
"s3598","2"
"s3599","1"
"s3600","1"
"s3601","1"
"s3601","2"
"s3601","3"
"s3602","1"
"s3602","2"
"s3602","3"
"s3602","4"
"s3602","5"
"s3603","1"
"s3604","1"
"s3605","1"
"s3606","1"
"s3607","1"
"s3608","1"
"s3609","1"
"s3609","2"
"s3609","3"
"s3609","4"
"s3609","5"
"s3610","1"
"s3611","1"
"s3612","1"
"s3613","1"
"s3614","1"
"s3615","1"
"s3616","1"
"s3617","1"
"s3618","1"
"s3619","1"
"s3620","1"
"s3621","1"
"s3622","1"
"s3623","1"
"s3624","1"
"s3625","1"
"s3625","2"
"s3626","1"
"s3627","1"
"s3628","1"
"s3629","1"
"s3630","1"
"s3631","1"
"s3632","1"
"s3633","1"
"s3634","1"
"s3634","2"
"s3635","1"
"s3636","1"
"s3637","1"
"s3638","1"
"s3639","1"
"s3640","1"
"s3641","1"
"s3641","2"
"s3642","1"
"s3643","1"
"s3644","1"
"s3645","1"
"s3645","2"
"s3645","3"
"s3646","1"
"s3647","1"
"s3648","1"
"s3649","1"
"s3650","1"
"s3651","1"
"s3652","1"
"s3653","1"
"s3654","1"
"s3654","2"
"s3654","3"
"s3654","4"
"s3654","5"
"s3654","6"
"s3655","1"
"s3655","2"
"s3655","3"
"s3656","1"
"s3657","1"
"s3658","1"
"s3659","1"
"s3660","1"
"s3660","2"
"s3660","3"
"s3661","1"
"s3662","1"
"s3663","1"
"s3664","1"
"s3665","1"
"s3666","1"
"s3667","1"
"s3668","1"
"s3668","2"
"s3669","1"
"s3670","1"
"s3670","2"
"s3670","3"
"s3671","1"
"s3672","1"
"s3673","1"
"s3674","1"
"s3675","1"
"s3676","1"
"s3677","1"
"s3678","1"
"s3679","1"
"s3680","1"
"s3681","1"
"s3681","2"
"s3681","3"
"s3682","1"
"s3683","1"
"s3684","1"
"s3685","1"
"s3685","2"
"s3686","1"
"s3686","2"
"s3686","3"
"s3687","1"
"s3688","1"
"s3688","2"
"s3689","1"
"s3690","1"
"s3691","1"
"s3692","1"
"s3693","1"
"s3693","2"
"s3694","1"
"s3695","1"
"s3696","1"
"s3697","1"
"s3698","1"
"s3699","1"
"s3700","1"
"s3701","1"
"s3701","2"
"s3702","1"
"s3703","1"
"s3703","2"
"s3703","3"
"s3704","1"
"s3705","1"
"s3706","1"
"s3706","2"
"s3707","1"
"s3708","1"
"s3708","2"
"s3709","1"
"s3709","2"
"s3709","3"
"s3710","1"
"s3711","1"
"s3712","1"
"s3713","1"
"s3714","1"
"s3715","1"
"s3716","1"
"s3717","1"
"s3717","2"
"s3718","1"
"s3719","1"
"s3720","1"
"s3721","1"
"s3722","1"
"s3722","2"
"s3723","1"
"s3723","2"
"s3724","1"
"s3724","2"
"s3725","1"
"s3726","1"
"s3726","2"
"s3726","3"
"s3727","1"
"s3727","2"
"s3728","1"
"s3728","2"
"s3729","1"
"s3730","1"
"s3731","1"
"s3732","1"
"s3733","1"
"s3734","1"
"s3735","1"
"s3736","1"
"s3737","1"
"s3737","2"
"s3738","1"
"s3739","1"
"s3740","1"
"s3741","1"
"s3742","1"
"s3743","1"
"s3744","1"
"s3745","1"
"s3746","1"
"s3747","1"
"s3747","2"
"s3748","1"
"s3749","1"
"s3749","2"
"s3750","1"
"s3750","2"
"s3750","3"
"s3750","4"
"s3750","5"
"s3751","1"
"s3752","1"
"s3752","2"
"s3753","1"
"s3753","2"
"s3753","3"
"s3754","1"
"s3755","1"
"s3756","1"
"s3757","1"
"s3758","1"
"s3759","1"
"s3760","1"
"s3761","1"
"s3762","1"
"s3763","1"
"s3763","2"
"s3763","3"
"s3764","1"
"s3765","1"
"s3766","1"
"s3767","1"
"s3768","1"
"s3769","1"
"s3770","1"
"s3771","1"
"s3772","1"
"s3773","1"
"s3774","1"
"s3775","1"
"s3775","2"
"s3775","3"
"s3775","4"
"s3775","5"
"s3776","1"
"s3777","1"
"s3778","1"
"s3779","1"
"s3779","2"
"s3779","3"
"s3780","1"
"s3781","1"
"s3782","1"
"s3783","1"
"s3784","1"
"s3785","1"
"s3785","2"
"s3786","1"
"s3787","1"
"s3788","1"
"s3788","2"
"s3789","1"
"s3790","1"
"s3791","1"
"s3792","1"
"s3793","1"
"s3794","1"
"s3795","1"
"s3796","1"
"s3797","1"
"s3798","1"
"s3799","1"
"s3800","1"
"s3800","2"
"s3801","1"
"s3802","1"
"s3803","1"
"s3804","1"
"s3805","1"
"s3806","1"
"s3807","1"
"s3807","2"
"s3808","1"
"s3808","2"
"s3809","1"
"s3810","1"
"s3811","1"
"s3812","1"
"s3813","1"
"s3814","1"
"s3815","1"
"s3816","1"
"s3817","1"
"s3818","1"
"s3818","2"
"s3819","1"
"s3820","1"
"s3821","1"
"s3822","1"
"s3823","1"
"s3824","1"
"s3825","1"
"s3826","1"
"s3827","1"
"s3828","1"
"s3829","1"
"s3830","1"
"s3831","1"
"s3832","1"
"s3833","1"
"s3834","1"
"s3835","1"
"s3836","1"
"s3836","2"
"s3836","3"
"s3837","1"
"s3838","1"
"s3839","1"
"s3839","2"
"s3840","1"
"s3841","1"
"s3842","1"
"s3843","1"
"s3844","1"
"s3845","1"
"s3846","1"
"s3847","1"
"s3848","1"
"s3849","1"
"s3850","1"
"s3851","1"
"s3852","1"
"s3853","1"
"s3854","1"
"s3855","1"
"s3856","1"
"s3857","1"
"s3858","1"
"s3859","1"
"s3860","1"
"s3861","1"
"s3862","1"
"s3862","2"
"s3863","1"
"s3864","1"
"s3865","1"
"s3866","1"
"s3867","1"
"s3868","1"
"s3869","1"
"s3870","1"
"s3871","1"
"s3871","2"
"s3872","1"
"s3873","1"
"s3874","1"
"s3875","1"
"s3876","1"
"s3877","1"
"s3878","1"
"s3879","1"
"s3880","1"
"s3881","1"
"s3882","1"
"s3883","1"
"s3884","1"
"s3885","1"
"s3885","2"
"s3885","3"
"s3886","1"
"s3887","1"
"s3887","2"
"s3887","3"
"s3887","4"
"s3887","5"
"s3888","1"
"s3889","1"
"s3890","1"
"s3891","1"
"s3892","1"
"s3893","1"
"s3894","1"
"s3895","1"
"s3896","1"
"s3897","1"
"s3898","1"
"s3899","1"
"s3900","1"
"s3901","1"
"s3902","1"
"s3903","1"
"s3903","2"
"s3904","1"
"s3905","1"
"s3906","1"
"s3907","1"
"s3908","1"
"s3909","1"
"s3910","1"
"s3911","1"
"s3912","1"
"s3913","1"
"s3914","1"
"s3915","1"
"s3916","1"
"s3917","1"
"s3918","1"
"s3919","1"
"s3920","1"
"s3921","1"
"s3921","2"
"s3921","3"
"s3921","4"
"s3922","1"
"s3923","1"
"s3924","1"
"s3925","1"
"s3926","1"
"s3927","1"
"s3928","1"
"s3928","2"
"s3928","3"
"s3928","4"
"s3928","5"
"s3928","6"
"s3928","7"
"s3929","1"
"s3930","1"
"s3931","1"
"s3932","1"
"s3933","1"
"s3934","1"
"s3935","1"
"s3936","1"
"s3937","1"
"s3937","2"
"s3937","3"
"s3938","1"
"s3938","2"
"s3939","1"
"s3940","1"
"s3941","1"
"s3942","1"
"s3943","1"
"s3943","2"
"s3943","3"
"s3944","1"
"s3944","2"
"s3944","3"
"s3944","4"
"s3944","5"
"s3944","6"
"s3944","7"
"s3944","8"
"s3945","1"
"s3946","1"
"s3947","1"
"s3948","1"
"s3949","1"
"s3950","1"
"s3951","1"
"s3952","1"
"s3953","1"
"s3954","1"
"s3955","1"
"s3956","1"
"s3957","1"
"s3958","1"
"s3959","1"
"s3960","1"
"s3961","1"
"s3962","1"
"s3963","1"
"s3964","1"
"s3965","1"
"s3966","1"
"s3966","2"
"s3966","3"
"s3967","1"
"s3968","1"
"s3969","1"
"s3970","1"
"s3971","1"
"s3971","2"
"s3971","3"
"s3972","1"
"s3972","2"
"s3973","1"
"s3974","1"
"s3975","1"
"s3976","1"
"s3977","1"
"s3978","1"
"s3979","1"
"s3980","1"
"s3981","1"
"s3982","1"
"s3983","1"
"s3984","1"
"s3985","1"
"s3986","1"
"s3987","1"
"s3987","2"
"s3988","1"
"s3989","1"
"s3990","1"
"s3991","1"
"s3992","1"
"s3993","1"
"s3994","1"
"s3995","1"
"s3996","1"
"s3997","1"
"s3998","1"
"s3999","1"
"s4000","1"